,path,expanded_node,fringe_size,depth
122,"['up', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'up']",2771,1610,22
123,"['up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'down']",181440,22430,30
124,"['up', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up']",15030,7751,27
125,"['right', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'down']",181440,22475,30
126,"['up', 'left', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'left', 'down']",181440,22140,30
127,"['right', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up']",6061,3490,24
128,"['right', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up']",2428,1439,22
129,"['down', 'left', 'up', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'up', 'left']",181440,22649,30
130,"['right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'right', 'down', 'left', 'up', 'right', 'up']",181440,23467,29
131,"['left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down']",181440,23216,30
132,"['left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'right', 'down', 'left', 'up']",181440,23989,31
133,"['up', 'left', 'down', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up']",10870,5840,26
134,"['down', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right']",181440,22883,31
135,"['right', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'up']",181440,22430,30
136,"['right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'up', 'left', 'down', 'left', 'up']",6747,3805,25
137,"['right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'up', 'right']",181440,22136,31
138,"['left', 'down', 'left', 'up', 'right', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'up']",181440,23409,30
139,"['down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up']",2062,1220,21
140,"['right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'right']",181440,23194,30
141,"['right', 'down', 'left', 'left', 'up', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up', 'left']",24424,11663,28
142,"['up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'up', 'left']",24,23,11
143,"['right', 'right', 'up', 'left', 'down', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'right']",181440,23258,29
144,"['right', 'up', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'up']",1047,653,20
145,"['down', 'right', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'left']",19310,9252,27
146,"['right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up']",7008,3844,24
147,"['down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up']",7017,3931,25
148,"['right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'left']",181440,23377,29
149,"['down', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'down']",181440,22920,31
150,"['left', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'right', 'up', 'left', 'left']",6175,3501,25
151,"['left', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left']",4358,2585,24
152,"['up', 'right', 'down', 'left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up']",7484,4109,24
153,"['up', 'up', 'left', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'left']",349,222,18
154,"['down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'left', 'up']",3637,2152,23
155,"['down', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'up', 'up', 'right']",181440,24588,30
156,"['left', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left']",10586,5612,26
157,"['left', 'down', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'down']",181440,22949,30
158,"['up', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'right', 'up']",181440,23831,30
159,"['left', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left']",181440,22709,29
160,"['left', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'right', 'up', 'left']",181440,22465,30
161,"['right', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'left']",181440,23104,30
162,"['left', 'down', 'left', 'up', 'right', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right']",181440,22295,30
163,"['left', 'up', 'up', 'left', 'down', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'left']",688,429,20
164,"['down', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'down', 'right', 'up', 'right', 'up', 'left', 'left', 'down', 'down', 'right']",181440,23533,29
165,"['right', 'right', 'up', 'left', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'left', 'up', 'up', 'right', 'right']",181440,23079,32
166,"['right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'up', 'left', 'left']",1229,743,21
167,"['right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up']",1798,1081,21
168,"['up', 'right', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'down']",181440,22457,30
169,"['left', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'left']",4483,2638,24
170,"['left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'left']",181440,24377,29
171,"['left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up', 'left']",3432,1983,23
172,"['up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'up']",1056,663,21
173,"['right', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'up']",1485,882,21
174,"['left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'up', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'left']",181440,23410,31
175,"['right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down']",181440,22384,30
176,"['up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up']",246,165,15
177,"['up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'right', 'up', 'left', 'left']",3110,1792,23
178,"['left', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'left', 'up']",12604,6309,26
179,"['down', 'left', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'up', 'right', 'right']",181440,21981,30
180,"['down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up']",181440,22478,29
181,"['left', 'down', 'right', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up']",181440,23509,31
182,"['right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up']",1629,992,20
183,"['down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'left', 'up', 'up']",181440,22881,31
184,"['down', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up']",8332,4612,26
185,"['right', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'left', 'up', 'right', 'right', 'down']",181440,24186,30
186,"['left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'up']",181440,22862,30
187,"['left', 'up', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'down', 'right']",181440,22651,31
188,"['left', 'down', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'up']",2161,1308,22
189,"['up', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'up']",181440,22699,29
190,"['up', 'up', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'down']",181440,22709,31
191,"['left', 'left', 'up', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up']",212,145,16
192,"['left', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'up', 'right']",181440,24866,30
193,"['right', 'up', 'right', 'up', 'left', 'left', 'down', 'right', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'down', 'left']",181440,24198,30
194,"['left', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left']",181440,22360,31
195,"['down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'up', 'left']",5389,2998,24
196,"['right', 'up', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right']",181440,23362,31
197,"['down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'left', 'up']",2023,1251,21
198,"['up', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'left']",2646,1589,22
199,"['up', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'up']",4021,2271,23
